id,state_id,address_line1,address_line2,city,postal_code,created_date,modified_date,address_type
18824,7,5772 Ridgewood Drive,,Vancouver,V7L 4J4,2019-12-13,2019-12-15,both
18844,77,5825 B Way,,Geelong,3220,2019-09-24,2019-09-29,both
18849,7,9379 Terrapin Court,,Sooke,V0,2020-01-12,2020-01-14,both
18895,9,3771 Concerto Circle,,Berkeley,94704,2019-12-05,2019-12-09,both
18948,77,"88, rue Pierre-Demoulin",,Melton,3337,2019-09-30,2019-10-05,both
18953,9,8396 Vista Way,,Glendale,91203,2020-01-05,2020-01-05,both
18994,64,2368 Olivera Rd,,Caloundra,4551,2019-11-20,2019-11-22,both
19011,9,6681 Golf Club Rd.,,Lakewood,90712,2019-09-05,2019-09-07,both
19054,50,4566 La Jolla,,Springwood,2777,2019-10-20,2019-10-23,both
19055,9,1692 Collins Dr.,,West Covina,91791,2019-10-26,2019-10-28,both
19059,9,8141 Mitchell Canyon Road,,Redwood City,94063,2019-11-23,2019-11-24,both
19064,64,4606 Springwood Court,,Gold Coast,4217,2019-12-04,2019-12-04,both
19077,50,9834 Vista Del Rio,,Springwood,2777,2019-12-17,2019-12-21,both
19080,50,6111 Lancaster,,St. Leonards,2065,2020-01-03,2020-01-03,both
19099,9,9838 Westchester Pl.,,La Jolla,92806,2020-03-05,2020-03-10,both
19103,7,2402 Sutherland Dr.,,Vancouver,V7L 4J4,2019-11-10,2019-11-13,both
19143,64,618 Natalie Drive,,Hervey Bay,4655,2020-02-17,2020-02-20,both
19153,9,1299 Carpetta Circle,,Grossmont,91941,2019-12-02,2019-12-02,both
19186,14,1156 Dublin Court,,Watford,WA3,2019-09-24,2019-09-24,both
19240,9,2616 Northridge Drive,,Long Beach,90802,2020-02-28,2020-03-01,both
19241,77,1296 Bishop Court,,Melton,3337,2019-11-03,2019-11-07,both
19246,71,7061 Eaker Way,,Hobart,7001,2019-10-06,2019-10-08,both
19261,7,7355 Macarthur Avenue,,Shawnee,V8Z 4N5,2019-09-18,2019-09-20,both
19269,77,2234 Stimel Dr.,,South Melbourne,3205,2020-03-17,2020-03-20,both
19282,58,5951 Bourton Ct.,,W. Linn,97068,2020-01-27,2020-01-29,both
19290,50,2215 La Corte Bonita,,Rhodes,2138,2020-03-05,2020-03-08,both
19291,64,7918 Snyder Lane,,Gold Coast,4217,2020-01-27,2020-01-27,both
19322,9,3215 Polson Court,,Burlingame,94010,2020-02-24,2020-02-28,both
19326,14,3230 Buchanan Rd.,,Bracknell,RG12 8TB,2019-11-26,2019-11-30,both
19357,58,8297 Dos Encinas,,Beaverton,97005,2019-10-05,2019-10-08,both
19383,8,Nonnendamm 6,Verkaufsabteilung,Erlangen,91054,2020-02-04,2020-02-06,both
19407,58,3814 Harvard Drive,,W. Linn,97068,2020-01-21,2020-01-26,both
19434,77,6992 Mt. View Drive,,Bendigo,3550,2019-09-02,2019-09-06,both
19445,50,1069 Ahwanee Lane,,North Ryde,2113,2020-03-17,2020-03-17,both
19448,7,9424 Oakgrove,,Shawnee,V8Z 4N5,2020-01-10,2020-01-11,both
19449,50,2472 Alexander Place,,North Sydney,2055,2019-11-29,2019-11-30,both
19474,66,9941 Roanwood Way,,Findon,5023,2019-10-19,2019-10-21,both
19488,9,1885 Riverside Drive,,National City,91950,2019-09-22,2019-09-23,both
19504,14,644 North Ranchford,,Runcorn,TY31,2020-03-05,2020-03-06,both
19532,50,977 Davona Drive,,Silverwater,2264,2020-01-26,2020-01-29,both
19591,58,9666 Stillwater Ct.,,Oregon City,97045,2019-11-28,2019-12-01,both
19596,50,9178 Thornhill Place,,Port Macquarie,2444,2019-12-25,2019-12-28,both
19605,9,2782 Pacific,,Chula Vista,91910,2019-09-28,2019-10-03,both
19608,9,6288 Relief Valley Ct.,,Lemon Grove,91945,2020-02-28,2020-02-29,both
19611,50,4006 Jane Ct,,St. Leonards,2065,2020-01-24,2020-01-24,both
19613,58,4193 E. 28th Street,,Lebanon,97355,2019-08-21,2019-08-21,both
19623,79,5648 Roland Ct.,,Olympia,98501,2019-10-18,2019-10-22,both
19648,70,Parkstr 4852,,Kiel,24044,2020-02-21,2020-02-26,both
19661,14,6092 Chestnut,,London,SW1P 2NU,2020-02-02,2020-02-06,both
19705,79,2719 Clearland Circle,,Bellingham,98225,2020-03-12,2020-03-12,both
19708,77,7610 Northridge Ct.,,Geelong,3220,2020-01-11,2020-01-11,both
19709,9,3747 Likins Avenue,,Woodland Hills,91364,2020-02-24,2020-02-25,both
19724,77,5496 Village Pl.,,Melbourne,3000,2020-02-06,2020-02-11,both
19751,50,1515 Tuolumne St.,,Matraville,2036,2019-09-23,2019-09-28,both
19804,9,719 Sycamore Drive,,Los Angeles,90012,2020-02-03,2020-02-06,both
19827,19,Zollhof 1866,,Frankfurt,60323,2019-12-07,2019-12-09,both
19855,70,Hansaallee 5989,,Kiel,24044,2019-11-29,2019-11-29,both
19893,77,329 Shelly Dr,,Bendigo,3550,2020-01-18,2020-01-21,both
19903,58,5412 Glenhaven Ave South,,Lebanon,97355,2019-10-23,2019-10-23,both
19911,77,1905 Julpum Loop,,Seaford,3198,2019-12-07,2019-12-08,both
19928,9,5764 St. Dunstan Ct.,,Santa Cruz,95062,2019-10-19,2019-10-24,both
19930,77,9554 Duke Way,,South Melbourne,3205,2019-12-01,2019-12-05,both
19937,9,8327 Roundhouse Place,,Lemon Grove,91945,2019-09-25,2019-09-30,both
19973,77,3253 La Jolla,,Melton,3337,2020-01-11,2020-01-14,both
19979,77,1053 Rain Drop Circle,,Warrnambool,3280,2019-11-18,2019-11-23,both
19998,77,5972 Donegal Court,,Sunbury,3429,2019-09-05,2019-09-06,both
20019,9,9602 C St.,,Coronado,92118,2019-09-17,2019-09-17,both
20037,79,4943 Tupelo Drive,,Bremerton,98312,2019-09-17,2019-09-18,both
20041,14,6507 Fieldcrest Dr.,,Oxon,OX16 8RS,2019-11-21,2019-11-24,both
20098,79,2934 Bentley St.,,Renton,98055,2020-03-06,2020-03-06,both
20136,14,7514 Laguna St.,,London,SW19 3RU,2019-12-25,2019-12-28,both
20156,77,7461 Megan Dr.,,Melton,3337,2020-01-30,2020-02-04,both
20157,14,217 Ramsay Circle,,London,SW8 1XD,2020-03-19,2020-03-19,both
20184,50,5246 Premier Place,,Goulburn,2580,2019-09-05,2019-09-08,both
20248,9,5328 Mitchelleanjen Ln.,,Lemon Grove,91945,2020-01-01,2020-01-04,both
20252,77,1984 Glendale Circle,,South Melbourne,3205,2019-12-27,2019-12-27,both
20270,58,6563 Likins Avenue,,W. Linn,97068,2020-02-12,2020-02-14,both
20275,9,2251 Temple Drive,,Glendale,91203,2019-11-06,2019-11-11,both
20278,9,249 Alexander Pl.,,Beverly Hills,90210,2019-08-19,2019-08-20,both
20282,7,3573 Holiday Hills,,Port Hammond,V6B 3P7,2020-01-29,2020-02-03,both
20310,9,6314 Mota Dr.,,San Gabriel,91776,2019-12-04,2019-12-07,both
20326,9,5927 Diokmo Ct.,,National City,91950,2020-01-18,2020-01-23,both
20327,50,3255 Olive Hill,,Newcastle,2300,2020-03-17,2020-03-20,both
20330,77,6701 Treat Blvd.,,Melbourne,3000,2020-01-18,2020-01-20,both
20336,71,5844 Linden Land,,Hobart,7001,2019-08-28,2019-08-30,both
20364,9,7371 Diehl Way,,Beverly Hills,90210,2019-12-24,2019-12-25,both
20409,64,3842 Algiers Dr.,,East Brisbane,4169,2020-02-09,2020-02-14,both
20425,50,1825 Village Pl.,,North Ryde,2113,2019-08-19,2019-08-19,both
20434,9,6267 Eastgate Lane,,Beverly Hills,90210,2019-09-28,2019-10-02,both
20439,50,7254 Buchanan Road,,Port Macquarie,2444,2019-11-03,2019-11-04,both
20460,50,4593 Mendouno Dr.,,Coffs Harbour,2450,2019-11-09,2019-11-14,both
20472,77,1804 B Southampton Rd.,,Geelong,3220,2020-03-08,2020-03-12,both
20498,58,2205 Stonehedge Dr.,,Beaverton,97005,2019-10-27,2019-11-01,both
20502,14,1135 W St.,,Stoke-on-Trent,AS23,2019-10-22,2019-10-26,both
20517,9,9666 Northridge Ct.,,Bellflower,90706,2019-10-26,2019-10-27,both
20591,9,9682 Morello Court,,San Francisco,94109,2019-11-21,2019-11-26,both
20616,9,5975 Grove Way,,Fremont,94536,2019-08-30,2019-09-02,both
20643,7,7390 Discovery Bay,,Cliffside,V8Y 1L1,2020-03-15,2020-03-16,both
20673,9,923 Woodbury Place,,Santa Monica,90401,2020-02-06,2020-02-06,both
20687,9,5409 South St.,,Berkeley,94704,2020-01-03,2020-01-05,both
20717,79,1349 Stephine Way,,Bellingham,98225,2019-11-28,2019-11-30,both
20744,50,3618 Galveston Ct,,Coffs Harbour,2450,2019-11-25,2019-11-25,both
20763,64,9636 Gatter Court,,Caloundra,4551,2020-01-16,2020-01-16,both
20805,7,7342 Dew Drop Circle,,Newton,V2L3W8,2020-02-01,2020-02-02,both
20811,77,6973 Dublin Court,,Warrnambool,3280,2019-12-25,2019-12-26,both
20825,58,1869 Pine Hallow Rd.,,Portland,97205,2020-02-08,2020-02-13,both
20835,9,9091 Pinecrest Dr.,,Chula Vista,91910,2019-10-07,2019-10-08,both
20838,50,5206 Damascus Loop,,Wollongong,2500,2020-01-27,2020-01-31,both
20850,50,3905 Harvard Drive,,Coffs Harbour,2450,2019-09-09,2019-09-10,both
20896,77,6782 First Ave,,Melton,3337,2020-02-19,2020-02-21,both
20923,9,3455 Southbrook Dr.,,Lemon Grove,91945,2019-08-20,2019-08-21,both
20962,50,2229 Oak Rd.,,Rhodes,2138,2020-03-04,2020-03-09,both
20966,14,2697 Mt. Everest Ct.,,London,W1X3SE,2019-09-01,2019-09-01,both
20971,50,7553 Harness Circle,,Wollongong,2500,2019-09-13,2019-09-17,both
20990,58,4555 Hackney Lane,,Beaverton,97005,2019-10-13,2019-10-17,both
20992,9,1612 Geary Ct.,,Imperial Beach,91932,2020-02-10,2020-02-11,both
20999,50,2781 Cresent Dr.,,North Sydney,2055,2019-10-24,2019-10-26,both
21025,7,9525 Canyon Way,,Cliffside,V8Y 1L1,2019-10-09,2019-10-12,both
21034,50,5049 Teakwood Dr.,,Malabar,2036,2020-01-12,2020-01-14,both
21035,14,4684 Frigate Ct.,,Runcorn,TY31,2019-11-12,2019-11-13,both
21039,79,4224 Almond Avve,,Bellingham,98225,2019-09-07,2019-09-11,both
21119,19,Rotthäuser Weg 66,,München,80074,2019-10-09,2019-10-13,both
21124,79,8620 Moss Hollow Court,,Edmonds,98020,2020-02-01,2020-02-04,both
21141,20,Curieweg 99,,Essen,45001,2019-12-23,2019-12-26,both
21147,14,1619 Mills Dr.,,Oxford,OX14 4SE,2020-01-10,2020-01-13,both
21149,7,5888 Salem St.,,Cliffside,V8Y 1L1,2019-10-21,2019-10-24,both
21156,9,624 Peabody Road,,Downey,90241,2019-12-08,2019-12-09,both
21182,9,3817 Green Hill Rd.,,Novato,94947,2019-12-27,2019-12-31,both
21186,9,4591 Paso Del Rio Court,,Woodland Hills,91364,2019-10-11,2019-10-16,both
21205,9,4377 Viking Dr.,,Lemon Grove,91945,2019-10-27,2019-11-01,both
21211,7,9117 Jacqueline Way,,Newton,V2L3W8,2020-02-24,2020-02-26,both
21216,9,8476 Kingswood Circle,,Spring Valley,91977,2020-02-25,2020-02-27,both
21244,50,6345 Katharyn Drive,,Goulburn,2580,2019-12-09,2019-12-12,both
21275,79,2880 Ponderosa Dr.,,Bremerton,98312,2020-02-24,2020-02-26,both
21277,50,6345 Katharyn Drive,,Darlinghurst,2010,2019-09-16,2019-09-21,both
21292,50,9716 Broadmoor Drive,,Goulburn,2580,2019-09-26,2019-09-26,both
21300,14,9075 Calle Verde,,Newcastle upon Tyne,NT20,2019-11-10,2019-11-13,both
21307,66,6969 Eaker Way,,Cloverdale,6105,2020-02-29,2020-03-02,both
21368,9,536 Beech Ct.,,Redwood City,94063,2020-01-01,2020-01-04,both
21404,50,6346 Doyle,,North Ryde,2113,2020-03-03,2020-03-08,both
21405,14,6841 Curletto Dr.,,Warrington,WA3 7BH,2019-09-29,2019-10-03,both
21429,64,826 Coggins Dr.,,Brisbane,4000,2019-12-03,2019-12-04,both
21435,9,2664 Escobar,,Berkeley,94704,2020-03-01,2020-03-04,both
21440,9,5972 Boxwood Dr.,,Torrance,90505,2019-11-29,2019-12-01,both
21441,9,7467 Canyon Road,,Torrance,90505,2020-03-09,2020-03-11,both
21458,50,6900 Chisholm Way,,Port Macquarie,2444,2020-03-13,2020-03-14,both
21462,50,3710 Via Appia,,North Ryde,2113,2019-10-09,2019-10-14,both
21464,14,342 Summerfield Dr.,,London,SW8 4BG,2019-11-20,2019-11-25,both
21476,9,6613 Benton St.,,Burlingame,94010,2020-02-26,2020-03-01,both
21486,77,9846 Golf Club Road,,Sunbury,3429,2019-12-17,2019-12-18,both
21516,8,Auf Der Steige 123,,Hof,95010,2019-09-05,2019-09-08,both
21537,77,8364 Gold Crest Ct.,,Seaford,3198,2019-10-21,2019-10-26,both
21538,14,2837 Thissen Court,,Bury,PE17,2020-02-23,2020-02-25,both
21541,9,9518 Lakeview Place,,Colma,94014,2020-01-23,2020-01-27,both
21548,77,6171 Golf Club Rd,,South Melbourne,3205,2020-03-12,2020-03-13,both
21579,9,5289 Steven Drive,,Newport Beach,92625,2019-11-11,2019-11-13,both
21592,9,1433 Manila Avenue,,Burlingame,94010,2019-10-07,2019-10-07,both
21627,70,Rotthäuser Weg 22,,Frankfurt am Main,60075,2019-12-24,2019-12-27,both
21633,9,3142 Grenadine Way,,San Francisco,94109,2020-03-09,2020-03-11,both
21635,64,2596 Franklin Canyon Road,,Hawthorne,4171,2019-08-28,2019-09-01,both
21652,77,5843 Westwood Court,,Melbourne,3000,2020-03-17,2020-03-18,both
21657,9,5456 Old Oak Drive,,Long Beach,90802,2019-09-05,2019-09-10,both
21668,64,9510 Roskelley Drive,,Townsville,4810,2020-01-24,2020-01-28,both
21696,50,4292 Oak Street,,Newcastle,2300,2019-11-02,2019-11-05,both
21709,14,7753 Liana Lane,,York,Y03 4TN,2019-11-11,2019-11-15,both
21725,20,Nonnendamm 2,,Hamburg,20354,2020-03-09,2020-03-09,both
21730,79,3141 Park Tree Ct.,,Puyallup,98371,2020-03-11,2020-03-11,both
21733,14,2141 Del Monte Ct.,,London,E17 6JF,2020-01-30,2020-02-01,both
21778,9,8751 Upland Dr.,,San Carlos,94070,2020-03-20,2020-03-25,both
21782,14,5201 Dumbarton Street,,Runcorn,TY31,2020-01-19,2020-01-24,both
21785,9,2597 Sand Pointe Lane,,Novato,94947,2019-09-01,2019-09-02,both
21821,14,7140 Camelback Road,,Runcorn,TY31,2019-10-05,2019-10-09,both
21824,9,3763 Rosemarie Pl.,,Long Beach,90802,2019-12-16,2019-12-19,both
21831,64,7691 Mcneil Place,,Rockhampton,4700,2019-11-12,2019-11-15,both
21842,19,Brunnenstr 4422,,Frankfurt,60323,2020-01-28,2020-01-30,both
21845,9,6713 Castle Rock,,Bellflower,90706,2019-11-19,2019-11-22,both
21867,53,Am Grossen Dern 4284,,Werne,59368,2019-08-23,2019-08-24,both
21871,58,4442 G Street,,W. Linn,97068,2019-09-09,2019-09-14,both
21890,9,9956 La Salle St.,,Berkeley,94704,2019-09-27,2019-10-02,both
21939,58,7917 Snowberry Court,,W. Linn,97068,2019-09-17,2019-09-19,both
21950,79,6654 Shelly Dr.,,Kirkland,98033,2019-09-12,2019-09-17,both
21973,50,3875 Black Walnut Court,,Milsons Point,2061,2020-01-23,2020-01-23,both
21975,79,P. O. Box 5413,,Burien,98168,2019-11-18,2019-11-23,both
21998,77,2812 Mazatlan,,Geelong,3220,2019-09-23,2019-09-23,both
22057,50,3847 Larch Ct,,Newcastle,2300,2020-02-13,2020-02-13,both
22072,77,563 Coggind Drive,,Geelong,3220,2019-10-31,2019-11-04,both
22092,9,679 Lanton Ave,,Berkeley,94704,2019-11-06,2019-11-08,both
22102,50,7312 Alamo Court,,Lane Cove,1597,2019-11-26,2019-12-01,both
22135,50,1700 C Street,,Sydney,1002,2020-03-06,2020-03-11,both
22146,14,6553 San Miguel Rd.,,York,Y024 1GF,2019-08-27,2019-08-28,both
22154,64,4187 Banbury Loop,,Gold Coast,4217,2020-03-02,2020-03-02,both
22156,50,8313 Canyon Creek Drive,,Lavender Bay,2060,2019-11-30,2019-12-01,both
22158,50,8568 San Vincente Drive,,Milsons Point,2061,2019-12-31,2020-01-03,both
22160,58,879 St. Andrews Way,,Lake Oswego,97034,2020-03-23,2020-03-25,both
22172,66,4915 Pear Dr.,,Findon,5023,2020-02-05,2020-02-09,both
22213,9,895 Sandalwood Drive,,Newport Beach,92625,2019-12-03,2019-12-03,both
22214,66,1652 Willcrest Circle,,Cloverdale,6105,2020-01-28,2020-01-30,both
22216,14,973 Broadway Street,,Warrington,WA3 7BH,2020-03-11,2020-03-11,both
22224,50,9231 Santa Ana Drive,,Springwood,2777,2019-10-11,2019-10-12,both
22231,50,598 Limeridge Drive,,Port Macquarie,2444,2020-03-18,2020-03-21,both
22246,14,3637 Pheasant Circle,,Warrington,WA1,2019-10-26,2019-10-27,both
22274,50,8476 Eastgate Ave.,,Wollongong,2500,2019-12-10,2019-12-13,both
22275,77,719 William Way,,Warrnambool,3280,2019-11-21,2019-11-25,both
22302,53,Kurfürstenstr 50,Einkaufsabteilung,Braunschweig,38001,2019-12-26,2019-12-26,both
22317,14,2128 Birchbark Place,,Milton Keynes,MK8 8ZD,2019-11-29,2019-11-29,both
22384,77,1940 Nulty Drive,,Melbourne,3000,2020-02-12,2020-02-14,both
22393,77,3346 Larkwood Ct.,,Melbourne,3000,2020-01-29,2020-02-01,both
22418,79,4469 Rain Drop Circle,,Ballard,98107,2019-11-17,2019-11-19,both
22425,14,6703 Corte Poquito,,London,W1V 5RN,2019-11-28,2019-12-02,both
22442,50,5742 Curtis Drive,,Darlinghurst,2010,2019-10-21,2019-10-22,both
22445,7,6503 Geneva Lane,,N. Vancouver,V7L 4J4,2020-02-20,2020-02-20,both
22480,9,8004 Broadmoor Ave.,,Torrance,90505,2020-03-07,2020-03-12,both
22487,77,6260 Vernal Drive,,Sunbury,3429,2019-12-19,2019-12-24,both
22507,7,6936 Woodruff Lane,,Cliffside,V8Y 1L1,2020-03-20,2020-03-21,both
22577,14,8900 Escobar,,Newcastle upon Tyne,NT20,2020-02-20,2020-02-23,both
22583,77,1803 Potomac Dr.,,Sunbury,3429,2019-10-02,2019-10-03,both
22584,9,7626 Sinclair Avenue,,Coronado,92118,2019-08-21,2019-08-24,both
22601,64,3761 N. 14th St,,Rockhampton,4700,2019-09-11,2019-09-16,both
22612,77,6574 Hemlock Ave.,,Warrnambool,3280,2019-11-05,2019-11-10,both
22617,79,3682 Macarthur Avenue,,Bremerton,98312,2019-11-10,2019-11-11,both
22629,50,6455 Garnet Lane,,St. Leonards,2065,2020-03-06,2020-03-10,both
22676,14,3857 Mt. Etna,,Gateshead,GA10,2019-09-12,2019-09-15,both
22684,19,Königstr 873,,Berlin,12171,2019-12-21,2019-12-26,both
22691,64,2107 Cardinal,,Gold Coast,4217,2020-02-13,2020-02-13,both
22765,9,9189 Shannon Ln.,,San Diego,92102,2019-11-23,2019-11-25,both
22782,14,4086 Emmons Canyon Lane,,Esher-Molesey,EM15,2019-10-10,2019-10-13,both
22798,9,1367 Sheppard Way,,Woodland Hills,91364,2020-02-21,2020-02-25,both
22808,50,3296 Trinity Ave,,Port Macquarie,2444,2019-09-30,2019-10-01,both
22857,77,3207 Mario Way,,Warrnambool,3280,2019-09-07,2019-09-09,both
22873,20,Potsdamer Straße 757,,München,80074,2019-11-29,2019-12-02,both
22908,50,3544 Brush Creek Drive,,St. Leonards,2065,2020-03-17,2020-03-19,both
22936,8,Pappelallee 620,,Erlangen,91054,2019-12-06,2019-12-09,both
22939,79,6366 Baker Dr.,,Edmonds,98020,2020-02-27,2020-02-27,both
22973,53,Erftplatz 9,,Bottrop,46236,2020-02-15,2020-02-18,both
22975,50,345 Bisca Y Court,,Lane Cove,1597,2020-03-10,2020-03-14,both
22977,8,Buergermeister-ulrich-str 44,,Hof,95010,2020-01-14,2020-01-19,both
22987,50,6465 Detroit Ave.,,Matraville,2036,2019-09-25,2019-09-29,both
22999,9,3878 Mt. Hood Circle,,Santa Cruz,95062,2019-12-05,2019-12-06,both
23008,64,24 San Vincente Drive,,Brisbane,4000,2020-01-27,2020-01-29,both
23017,64,5554 Killdeer Court,,Hawthorne,4171,2020-01-08,2020-01-08,both
23018,77,1873 Mt. Whitney Dr,,Cranbourne,3977,2019-09-26,2019-09-27,both
23031,9,1065 Almond St.,,Santa Cruz,95062,2020-03-09,2020-03-11,both
23076,50,3076 Monti Dr,,Newcastle,2300,2019-12-10,2019-12-12,both
23078,9,5763 Reed Way,,National City,91950,2020-01-12,2020-01-13,both
23080,58,3627 William Way,,W. Linn,97068,2019-12-31,2019-12-31,both
23081,50,5969 Meadowbrook Court,,Goulburn,2580,2019-11-13,2019-11-15,both
23135,77,1562 Black Walnut,,Melbourne,3000,2020-03-23,2020-03-27,both
23137,79,174 Carlotta,,Lynnwood,98036,2020-02-16,2020-02-20,both
23146,50,805 Rainier Dr.,,Sydney,1002,2020-01-02,2020-01-05,both
23148,7,601 Asilomar Dr.,,Metchosin,V9,2019-08-19,2019-08-20,both
23197,19,Herzogstr 3899,,Berlin,12171,2019-10-20,2019-10-24,both
23224,79,5005 Appalachian Dr.,,Port Orchard,98366,2019-08-29,2019-08-31,both
23246,9,7141 Second Ave.,,Grossmont,91941,2020-02-12,2020-02-14,both
23287,64,3371 Thors Bay Road,,Townsville,4810,2019-09-28,2019-10-02,both
23329,50,9790 Berrellesa St.,,Wollongong,2500,2020-01-08,2020-01-13,both
23337,77,786 Eastgate Ave,,Bendigo,3550,2019-12-15,2019-12-17,both
23338,66,9941 Stonehedge Dr.,,Perth,6006,2019-11-30,2019-12-03,both
23361,20,Erftplatz 876,,Hamburg,20354,2020-02-19,2020-02-19,both
23378,79,5592 Eagle Peak Ave.,,Port Orchard,98366,2020-02-23,2020-02-25,both
23387,79,9437 Cambridge Dr.,,Lynnwood,98036,2020-01-18,2020-01-22,both
23429,14,76 Woodcrest Dr.,,Watford,WA3,2019-10-16,2019-10-16,both
23444,19,Bundesallee 4,,Kassel,34117,2019-08-27,2019-08-27,both
23454,14,7113 Eastgate Ave.,,London,W10 6BL,2020-02-02,2020-02-02,both
23463,70,Am Kreuz 416,,Stuttgart,70452,2019-10-27,2019-10-27,both
23486,14,4982 Norse Ct.,,Leeds,LE18,2020-02-07,2020-02-12,both
23489,50,6567 Pinole Valley Rd,,Goulburn,2580,2019-10-03,2019-10-07,both
23516,50,1386 Eastgate,,Malabar,2036,2019-09-26,2019-10-01,both
23556,50,8308 La Salle Ave.,,St. Leonards,2065,2020-02-24,2020-02-25,both
23557,50,3571 N St.,,Goulburn,2580,2019-08-25,2019-08-30,both
23593,9,3338 Stillwater Ct.,,Spring Valley,91977,2020-01-05,2020-01-09,both
23601,50,6939 E. 8th St.,,North Sydney,2055,2020-03-02,2020-03-07,both
23658,9,2101 Costanza Dr.,,Woodland Hills,91364,2019-12-06,2019-12-10,both
23672,64,8242 Gilardy Dr,,Rockhampton,4700,2019-12-13,2019-12-15,both
23686,53,Zimmerstr 311,,Bottrop,46236,2020-03-17,2020-03-18,both
23688,9,9699 Gilardy Drive,,San Carlos,94070,2019-11-18,2019-11-21,both
23704,14,4911 Leonard Ct.,,London,SE1 8HL,2019-12-12,2019-12-15,both
23727,58,7430 Partridge Dr.,,W. Linn,97068,2019-12-23,2019-12-23,both
23733,9,5854 Lombardy Lane,,Woodland Hills,91364,2019-08-30,2019-09-04,both
23743,77,624 Peabody Road,,Bendigo,3550,2019-09-15,2019-09-19,both
23760,50,7413 Flora Ave.,,Sydney,1002,2019-11-13,2019-11-15,both
23775,58,4364 Chelsea,,Oregon City,97045,2019-11-24,2019-11-25,both
23805,9,1667 Warren Street,,Chula Vista,91910,2020-01-22,2020-01-23,both
23813,77,8022 Camino Verde,,South Melbourne,3205,2019-09-11,2019-09-14,both
23820,14,4770 Blue Jay Drive,,London,W1Y 3RA,2019-11-19,2019-11-20,both
23825,64,1245 Clayton Road,,Hawthorne,4171,2019-12-26,2019-12-26,both
23837,14,2181 Brownstone Rd.,,Runcorn,TY31,2019-09-17,2019-09-17,both
23850,58,2303 Rosebrook Ct.,,Salem,97301,2019-12-15,2019-12-15,both
23909,53,Pappelallee 6,,Braunschweig,38001,2019-11-17,2019-11-19,both
23910,9,7741 Thunderbird Dr.,,Novato,94947,2020-02-06,2020-02-08,both
23919,53,Auf Der Steige 532,,Solingen,42651,2020-02-01,2020-02-01,both
23952,58,1119 Elderwood Dr.,,Lake Oswego,97034,2019-12-24,2019-12-29,both
23958,9,1839 Kelly,,Downey,90241,2020-01-03,2020-01-03,both
23967,66,3541 Corte Poquito,,Perth,6006,2019-08-23,2019-08-27,both
23977,9,2186 Claycord Ave.,,Grossmont,91941,2019-11-05,2019-11-05,both
23987,9,9448 San Marino Ct.,,Lemon Grove,91945,2019-11-28,2019-11-29,both
23990,14,3316 Balhan Dr,,Esher-Molesey,EM15,2019-08-24,2019-08-26,both
24053,8,Lützowplatz 5928,,Grevenbroich,41485,2020-01-30,2020-02-01,both
24057,77,3064 Fern Leaf Lane,,Cranbourne,3977,2019-11-14,2019-11-16,both
24063,64,7239 Nicholas Drive,,Brisbane,4000,2019-12-15,2019-12-20,both
24071,14,2941 Jill Ave,,Lancaster,LA1 1LN,2020-02-01,2020-02-04,both
24077,77,1767 Holton Court,,Melton,3337,2019-09-26,2019-09-28,both
24087,70,Haberstr 57,,Münster,48001,2019-12-17,2019-12-19,both
24117,66,4345 Azoras Circle,,Perth,6006,2019-10-21,2019-10-24,both
24128,77,3841 Silver Oaks Place,,Sunbury,3429,2019-11-24,2019-11-24,both
24139,9,9290 Saclan Terrace,,La Jolla,92806,2019-12-23,2019-12-27,both
24145,58,4977 Candlestick Dr.,,Portland,97205,2020-02-28,2020-03-03,both
24146,8,Reiherweg 5944,,Ingolstadt,85049,2020-03-19,2020-03-21,both
24158,50,9111 Rose Ann Ave,,St. Leonards,2065,2019-09-19,2019-09-22,both
24177,79,9186 West Boyd Rd.,,Spokane,99202,2020-02-07,2020-02-08,both
24191,7,4528 Summit View Dr.,,Oak Bay,V8P,2020-01-24,2020-01-25,both
24196,77,3419 C. Mt. Hood,,Cranbourne,3977,2020-02-21,2020-02-24,both
24200,9,4487 Ahwanee Lane,,Concord,94519,2019-09-16,2019-09-19,both
24205,9,215 Denkinger Court,,Burbank,91502,2020-01-10,2020-01-13,both
24209,79,8546 Wilson Court,,Seattle,98104,2019-09-05,2019-09-06,both
24245,64,7921 Detroit Ave.,,Caloundra,4551,2019-09-23,2019-09-23,both
24246,7,5826 Limewood Pl.,,Burnaby,V3J 6Z3,2019-10-18,2019-10-22,both
24255,8,Nollendorfplatz 58888,,Grevenbroich,41485,2019-12-01,2019-12-01,both
24272,79,6080 Candelero Pl.,,Burien,98168,2020-03-23,2020-03-25,both
24291,14,3883 Kirkwood Dr,,York,Y024 1GF,2019-10-12,2019-10-17,both
24293,77,8036 Weaver Lane,,Melton,3337,2020-03-05,2020-03-10,both
24316,14,1686 Lavere Way,,London,SW1P 2NU,2020-02-06,2020-02-11,both
24325,14,8605 Flamingo Dr,,Basingstoke Hants,RG24 8PL,2019-11-17,2019-11-19,both
24347,50,2514 Via Cordona,,Matraville,2036,2019-10-07,2019-10-09,both
24367,9,8093 Ladera Court,,Lakewood,90712,2020-02-09,2020-02-14,both
24395,8,Marketplatz 5103,,Erlangen,91054,2019-09-30,2019-09-30,both
24410,9,2371 Deerfield Dr.,,Daly City,94015,2019-09-30,2019-10-05,both
